Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type,Year,Month
40865,694065,1694065,10000,2026-01-07,2,2026,1
40866,615414,1615414,10000,2026-01-23,2,2026,1
40867,778617,1778617,10000,2026-01-10,2,2026,1
40868,340491,1340491,10000,2026-01-25,2,2026,1
40869,212497,1212497,10000,2026-01-10,2,2026,1
40870,791927,1791927,10000,2026-01-12,2,2026,1
40871,193051,1193051,10000,2026-02-01,2,2026,2
40872,82280,1082280,10000,2026-01-25,2,2026,1
40873,256047,1256047,10000,2026-02-07,2,2026,2
40874,133982,1133982,10000,2026-02-08,2,2026,2
40875,909547,1909547,10000,2026-02-07,2,2026,2
40876,84129,1084129,10000,2026-01-07,2,2026,1
40877,290953,1290953,10000,2026-02-22,2,2026,2
40878,644584,1644584,10000,2026-02-25,2,2026,2
40879,341309,1341309,10000,2026-02-12,2,2026,2
40880,925323,1925323,10000,2026-01-03,2,2026,1
40881,385522,1385522,10000,2026-02-09,2,2026,2
40882,614791,1614791,10000,2026-01-13,2,2026,1
40883,313684,1313684,10000,2026-02-15,2,2026,2
40884,636183,1636183,10000,2026-01-29,2,2026,1
40885,992711,1992711,10000,2026-01-04,2,2026,1
40886,368278,1368278,10000,2026-02-04,2,2026,2
40887,999468,1999468,10000,2026-02-01,2,2026,2
40888,147379,1147379,10000,2026-01-27,2,2026,1
40889,584660,1584660,10000,2026-01-22,2,2026,1
40890,801165,1801165,10000,2026-02-19,2,2026,2
40891,296764,1296764,10000,2026-01-26,2,2026,1
40892,292992,1292992,10000,2026-01-26,2,2026,1
40893,613896,1613896,10000,2026-01-17,2,2026,1
40894,7956,1007956,10000,2026-02-21,2,2026,2
40895,183066,1183066,10000,2026-02-14,2,2026,2
40896,482544,1482544,10000,2026-02-03,2,2026,2
40897,142950,1142950,10000,2026-01-01,2,2026,1
40898,195167,1195167,10000,2026-02-21,2,2026,2
40899,836058,1836058,10000,2026-01-30,2,2026,1
40900,459009,1459009,10000,2026-01-25,2,2026,1
40901,481188,1481188,10000,2026-02-05,2,2026,2
40902,943384,1943384,10000,2026-01-29,2,2026,1
40903,328213,1328213,10000,2026-02-21,2,2026,2
40904,371600,1371600,10000,2026-02-11,2,2026,2
40905,240615,1240615,10000,2026-02-07,2,2026,2
40906,240734,1240734,10000,2026-01-30,2,2026,1
40907,633085,1633085,10000,2026-01-02,2,2026,1
40908,806788,1806788,10000,2026-01-10,2,2026,1
40909,384090,1384090,10000,2026-02-26,2,2026,2
40910,588945,1588945,10000,2026-01-23,2,2026,1
40911,130260,1130260,10000,2026-01-03,2,2026,1
40912,294923,1294923,10000,2026-02-28,2,2026,2
40913,698236,1698236,10000,2026-02-06,2,2026,2
40914,244996,1244996,10000,2026-02-18,2,2026,2
40915,328045,1328045,10000,2026-01-17,2,2026,1
40916,994174,1994174,10000,2026-01-12,2,2026,1
40917,42065,1042065,10000,2026-01-18,2,2026,1
40918,572816,1572816,10000,2026-02-15,2,2026,2
40919,955970,1955970,10000,2026-01-31,2,2026,1
40920,886720,1886720,10000,2026-02-02,2,2026,2
40921,63840,1063840,10000,2026-01-11,2,2026,1
40922,122183,1122183,10000,2026-01-17,2,2026,1
40923,341602,1341602,10000,2026-02-19,2,2026,2
40924,628165,1628165,10000,2026-01-14,2,2026,1
40925,90604,1090604,10000,2026-01-27,2,2026,1
40926,84780,1084780,10000,2026-01-31,2,2026,1
40927,79070,1079070,10000,2026-01-10,2,2026,1
40928,189025,1189025,10000,2026-02-01,2,2026,2
40929,66428,1066428,10000,2026-01-05,2,2026,1
40930,801069,1801069,10000,2026-01-27,2,2026,1
40931,612049,1612049,10000,2026-01-30,2,2026,1
40932,666548,1666548,10000,2026-01-08,2,2026,1
40933,753489,1753489,10000,2026-02-20,2,2026,2
40934,481683,1481683,10000,2026-01-23,2,2026,1
40935,402260,1402260,10000,2026-01-02,2,2026,1
40936,527683,1527683,10000,2026-01-15,2,2026,1
40937,745077,1745077,10000,2026-01-06,2,2026,1
40938,78881,1078881,10000,2026-02-20,2,2026,2
40939,966576,1966576,10000,2026-02-05,2,2026,2
40940,810773,1810773,10000,2026-02-10,2,2026,2
40941,742245,1742245,10000,2026-01-18,2,2026,1
40942,449986,1449986,10000,2026-01-07,2,2026,1
40943,681835,1681835,10000,2026-01-15,2,2026,1
40944,509030,1509030,10000,2026-01-22,2,2026,1
40945,241808,1241808,10000,2026-02-28,2,2026,2
40946,757671,1757671,10000,2026-01-28,2,2026,1
40947,443068,1443068,10000,2026-02-12,2,2026,2
40948,77520,1077520,10000,2026-02-17,2,2026,2
40949,921306,1921306,10000,2026-01-01,2,2026,1
40950,914716,1914716,10000,2026-01-07,2,2026,1
40951,975945,1975945,10000,2026-01-04,2,2026,1
40952,747913,1747913,10000,2026-02-10,2,2026,2
40953,675186,1675186,10000,2026-01-08,2,2026,1
40954,198172,1198172,10000,2026-01-11,2,2026,1
40955,439443,1439443,10000,2026-02-24,2,2026,2
40956,473488,1473488,10000,2026-02-26,2,2026,2
40957,727499,1727499,10000,2026-01-20,2,2026,1
40958,664168,1664168,10000,2026-02-24,2,2026,2
40959,633248,1633248,10000,2026-02-26,2,2026,2
40960,515088,1515088,10000,2026-02-10,2,2026,2
40961,928308,1928308,10000,2026-02-12,2,2026,2
40962,365996,1365996,10000,2026-01-06,2,2026,1
40963,634032,1634032,10000,2026-02-06,2,2026,2
40964,742735,1742735,10000,2026-01-24,2,2026,1
40965,651476,1651476,10000,2026-01-13,2,2026,1
40966,729636,1729636,10000,2026-02-20,2,2026,2
40967,997367,1997367,10000,2026-01-15,2,2026,1
40968,877977,1877977,10000,2026-02-15,2,2026,2
40969,140496,1140496,10000,2026-01-17,2,2026,1
40970,507747,1507747,10000,2026-01-11,2,2026,1
40971,952524,1952524,10000,2026-02-01,2,2026,2
40972,61564,1061564,10000,2026-02-26,2,2026,2
40973,28014,1028014,10000,2026-01-11,2,2026,1
40974,119696,1119696,10000,2026-01-17,2,2026,1
40975,943187,1943187,10000,2026-02-09,2,2026,2
40976,586675,1586675,10000,2026-01-07,2,2026,1
40977,9056,1009056,10000,2026-02-20,2,2026,2
40978,553439,1553439,10000,2026-02-25,2,2026,2
40979,551374,1551374,10000,2026-02-24,2,2026,2
40980,84603,1084603,10000,2026-02-12,2,2026,2
40981,435869,1435869,10000,2026-02-21,2,2026,2
40982,681829,1681829,10000,2026-02-02,2,2026,2
40983,472085,1472085,10000,2026-01-04,2,2026,1
40984,908514,1908514,10000,2026-02-21,2,2026,2
40985,806746,1806746,10000,2026-01-06,2,2026,1
40986,557066,1557066,10000,2026-02-24,2,2026,2
40987,376338,1376338,10000,2026-01-26,2,2026,1
40988,513643,1513643,10000,2026-02-13,2,2026,2
40989,824278,1824278,10000,2026-01-20,2,2026,1
40990,812376,1812376,10000,2026-02-17,2,2026,2
40991,379726,1379726,10000,2026-02-19,2,2026,2
40992,346759,1346759,10000,2026-02-12,2,2026,2
40993,742127,1742127,10000,2026-02-01,2,2026,2
40994,1658,1001658,10000,2026-01-12,2,2026,1
40995,525237,1525237,10000,2026-02-12,2,2026,2
40996,873576,1873576,10000,2026-02-19,2,2026,2
40997,786646,1786646,10000,2026-02-09,2,2026,2
40998,356358,1356358,10000,2026-02-08,2,2026,2
40999,987209,1987209,10000,2026-02-16,2,2026,2
41000,920527,1920527,10000,2026-02-10,2,2026,2
41001,427673,1427673,10000,2026-02-04,2,2026,2
41002,459813,1459813,10000,2026-02-28,2,2026,2
41003,663129,1663129,10000,2026-01-15,2,2026,1
41004,145443,1145443,10000,2026-02-26,2,2026,2
41005,154134,1154134,10000,2026-01-06,2,2026,1
41006,21880,1021880,10000,2026-02-05,2,2026,2
41007,134237,1134237,10000,2026-01-11,2,2026,1
41008,959077,1959077,10000,2026-02-09,2,2026,2
41009,438641,1438641,10000,2026-02-25,2,2026,2
41010,543052,1543052,10000,2026-02-12,2,2026,2
41011,2443,1002443,10000,2026-02-09,2,2026,2
41012,947954,1947954,10000,2026-02-09,2,2026,2
41013,997981,1997981,10000,2026-02-23,2,2026,2
41014,526960,1526960,10000,2026-02-21,2,2026,2
41015,939557,1939557,10000,2026-02-28,2,2026,2
41016,118374,1118374,10000,2026-01-28,2,2026,1
41017,918732,1918732,10000,2026-01-05,2,2026,1
41018,767073,1767073,10000,2026-02-11,2,2026,2
41019,138841,1138841,10000,2026-01-16,2,2026,1
41020,734880,1734880,10000,2026-02-14,2,2026,2
41021,771164,1771164,10000,2026-02-09,2,2026,2
41022,179571,1179571,10000,2026-02-04,2,2026,2
41023,373119,1373119,10000,2026-01-26,2,2026,1
41024,469689,1469689,10000,2026-02-12,2,2026,2
41025,323556,1323556,10000,2026-01-23,2,2026,1
41026,668589,1668589,10000,2026-02-24,2,2026,2
41027,103711,1103711,10000,2026-02-08,2,2026,2
41028,891045,1891045,10000,2026-01-04,2,2026,1
41029,511614,1511614,10000,2026-02-16,2,2026,2
41030,78127,1078127,10000,2026-02-20,2,2026,2
41031,707650,1707650,10000,2026-01-09,2,2026,1
41032,14899,1014899,10000,2026-01-01,2,2026,1
41033,838738,1838738,10000,2026-01-08,2,2026,1
41034,960259,1960259,10000,2026-01-06,2,2026,1
41035,852426,1852426,10000,2026-01-20,2,2026,1
41036,229368,1229368,10000,2026-01-10,2,2026,1
41037,486769,1486769,10000,2026-01-15,2,2026,1
41038,367328,1367328,10000,2026-01-19,2,2026,1
41039,319933,1319933,10000,2026-02-11,2,2026,2
41040,167174,1167174,10000,2026-01-01,2,2026,1
41041,247922,1247922,10000,2026-02-06,2,2026,2
41042,651581,1651581,10000,2026-01-21,2,2026,1
41043,100328,1100328,10000,2026-01-01,2,2026,1
41044,267783,1267783,10000,2026-02-18,2,2026,2
41045,338060,1338060,10000,2026-01-09,2,2026,1
41046,5698,1005698,10000,2026-02-16,2,2026,2
41047,550756,1550756,10000,2026-01-01,2,2026,1
41048,822531,1822531,10000,2026-01-13,2,2026,1
41049,438110,1438110,10000,2026-01-10,2,2026,1
41050,178371,1178371,10000,2026-02-04,2,2026,2
41051,370036,1370036,10000,2026-02-12,2,2026,2
41052,748657,1748657,10000,2026-02-03,2,2026,2
41053,997980,1997980,10000,2026-02-15,2,2026,2
41054,387515,1387515,10000,2026-01-23,2,2026,1
41055,407583,1407583,10000,2026-01-08,2,2026,1
41056,724798,1724798,10000,2026-02-02,2,2026,2
41057,792995,1792995,10000,2026-01-07,2,2026,1
41058,434268,1434268,10000,2026-02-26,2,2026,2
41059,730778,1730778,10000,2026-01-20,2,2026,1
41060,447541,1447541,10000,2026-01-21,2,2026,1
41061,879612,1879612,10000,2026-01-27,2,2026,1
41062,105557,1105557,10000,2026-01-31,2,2026,1
41063,216493,1216493,10000,2026-02-22,2,2026,2
41064,321469,1321469,10000,2026-01-28,2,2026,1
41065,549248,1549248,10000,2026-02-06,2,2026,2
41066,50713,1050713,10000,2026-01-31,2,2026,1
41067,287783,1287783,10000,2026-02-23,2,2026,2
41068,625937,1625937,10000,2026-02-18,2,2026,2
41069,958654,1958654,10000,2026-01-28,2,2026,1
41070,821001,1821001,10000,2026-02-26,2,2026,2
41071,600120,1600120,10000,2026-02-07,2,2026,2
41072,402855,1402855,10000,2026-02-04,2,2026,2
41073,440889,1440889,10000,2026-02-25,2,2026,2
41074,818039,1818039,10000,2026-01-01,2,2026,1
41075,686209,1686209,10000,2026-01-13,2,2026,1
41076,605969,1605969,10000,2026-01-26,2,2026,1
41077,73245,1073245,10000,2026-01-21,2,2026,1
41078,446691,1446691,10000,2026-01-19,2,2026,1
41079,772101,1772101,10000,2026-02-15,2,2026,2
41080,573897,1573897,10000,2026-01-31,2,2026,1
41081,441558,1441558,10000,2026-01-04,2,2026,1
41082,780004,1780004,10000,2026-02-26,2,2026,2
41083,419401,1419401,10000,2026-01-27,2,2026,1
41084,79957,1079957,10000,2026-02-05,2,2026,2
41085,865778,1865778,10000,2026-01-22,2,2026,1
41086,70399,1070399,10000,2026-02-05,2,2026,2
41087,836668,1836668,10000,2026-02-17,2,2026,2
41088,36280,1036280,10000,2026-02-05,2,2026,2
41089,418804,1418804,10000,2026-02-16,2,2026,2
41090,919954,1919954,10000,2026-02-08,2,2026,2
41091,777339,1777339,10000,2026-02-07,2,2026,2
41092,779891,1779891,10000,2026-01-19,2,2026,1
41093,453224,1453224,10000,2026-01-19,2,2026,1
41094,296986,1296986,10000,2026-02-25,2,2026,2
41095,801421,1801421,10000,2026-02-15,2,2026,2
41096,912771,1912771,10000,2026-01-11,2,2026,1
41097,129600,1129600,10000,2026-02-17,2,2026,2
41098,642475,1642475,10000,2026-02-14,2,2026,2
41099,645415,1645415,10000,2026-01-10,2,2026,1
41100,385124,1385124,10000,2026-01-27,2,2026,1
41101,424064,1424064,10000,2026-02-09,2,2026,2
41102,868813,1868813,10000,2026-02-12,2,2026,2
41103,922274,1922274,10000,2026-01-03,2,2026,1
41104,349354,1349354,10000,2026-01-30,2,2026,1
41105,363726,1363726,10000,2026-01-16,2,2026,1
41106,87729,1087729,10000,2026-01-26,2,2026,1
41107,2928,1002928,10000,2026-02-07,2,2026,2
41108,168515,1168515,10000,2026-02-24,2,2026,2
41109,585868,1585868,10000,2026-01-15,2,2026,1
41110,981541,1981541,10000,2026-02-26,2,2026,2
41111,379760,1379760,10000,2026-02-13,2,2026,2
41112,612604,1612604,10000,2026-01-05,2,2026,1
41113,502034,1502034,10000,2026-02-16,2,2026,2
41114,369241,1369241,10000,2026-01-03,2,2026,1
41115,984967,1984967,10000,2026-02-28,2,2026,2
41116,557953,1557953,10000,2026-02-01,2,2026,2
41117,81301,1081301,10000,2026-01-13,2,2026,1
41118,260597,1260597,10000,2026-02-27,2,2026,2
41119,3505,1003505,10000,2026-01-30,2,2026,1
41120,550451,1550451,10000,2026-01-21,2,2026,1
41121,340161,1340161,10000,2026-01-10,2,2026,1
41122,175395,1175395,10000,2026-01-28,2,2026,1
41123,481845,1481845,10000,2026-02-12,2,2026,2
41124,302375,1302375,10000,2026-01-12,2,2026,1
41125,455316,1455316,10000,2026-01-24,2,2026,1
41126,514717,1514717,10000,2026-01-24,2,2026,1
41127,859445,1859445,10000,2026-01-15,2,2026,1
41128,117334,1117334,10000,2026-02-15,2,2026,2
41129,512410,1512410,10000,2026-01-03,2,2026,1
41130,889448,1889448,10000,2026-02-14,2,2026,2
41131,446127,1446127,10000,2026-01-14,2,2026,1
41132,292113,1292113,10000,2026-01-23,2,2026,1
41133,49001,1049001,10000,2026-01-06,2,2026,1
41134,59997,1059997,10000,2026-01-12,2,2026,1
41135,571514,1571514,10000,2026-02-26,2,2026,2
41136,963163,1963163,10000,2026-01-18,2,2026,1
41137,400197,1400197,10000,2026-02-11,2,2026,2
41138,949404,1949404,10000,2026-01-27,2,2026,1
41139,131678,1131678,10000,2026-02-15,2,2026,2
41140,929560,1929560,10000,2026-01-28,2,2026,1
41141,625366,1625366,10000,2026-01-03,2,2026,1
41142,6124,1006124,10000,2026-01-14,2,2026,1
41143,470817,1470817,10000,2026-01-02,2,2026,1
41144,476988,1476988,10000,2026-02-10,2,2026,2
41145,546487,1546487,10000,2026-02-16,2,2026,2
41146,933111,1933111,10000,2026-02-24,2,2026,2
41147,151591,1151591,10000,2026-02-09,2,2026,2
41148,97389,1097389,10000,2026-02-25,2,2026,2
41149,68306,1068306,10000,2026-01-10,2,2026,1
41150,903163,1903163,10000,2026-01-29,2,2026,1
41151,507790,1507790,10000,2026-01-23,2,2026,1
41152,11710,1011710,10000,2026-02-27,2,2026,2
41153,727451,1727451,10000,2026-02-06,2,2026,2
41154,943544,1943544,10000,2026-01-04,2,2026,1
41155,499444,1499444,10000,2026-01-15,2,2026,1
41156,765166,1765166,10000,2026-01-03,2,2026,1
41157,227722,1227722,10000,2026-01-31,2,2026,1
41158,183579,1183579,10000,2026-01-08,2,2026,1
41159,314678,1314678,10000,2026-02-11,2,2026,2
41160,93780,1093780,10000,2026-01-26,2,2026,1
41161,803661,1803661,10000,2026-02-23,2,2026,2
41162,937846,1937846,10000,2026-01-03,2,2026,1
41163,685380,1685380,10000,2026-02-12,2,2026,2
41164,10825,1010825,10000,2026-01-04,2,2026,1
41165,320476,1320476,10000,2026-02-09,2,2026,2
41166,805298,1805298,10000,2026-01-18,2,2026,1
41167,640339,1640339,10000,2026-02-09,2,2026,2
41168,652392,1652392,10000,2026-02-24,2,2026,2
41169,73188,1073188,10000,2026-01-17,2,2026,1
41170,704681,1704681,10000,2026-02-20,2,2026,2
41171,731325,1731325,10000,2026-02-09,2,2026,2
41172,950524,1950524,10000,2026-02-20,2,2026,2
41173,387041,1387041,10000,2026-01-03,2,2026,1
41174,253362,1253362,10000,2026-01-13,2,2026,1
41175,650261,1650261,10000,2026-01-08,2,2026,1
41176,882177,1882177,10000,2026-01-10,2,2026,1
41177,537524,1537524,10000,2026-01-15,2,2026,1
41178,218033,1218033,10000,2026-01-12,2,2026,1
41179,500302,1500302,10000,2026-02-03,2,2026,2
41180,46472,1046472,10000,2026-02-07,2,2026,2
41181,276903,1276903,10000,2026-02-13,2,2026,2
41182,626548,1626548,10000,2026-01-06,2,2026,1
41183,493579,1493579,10000,2026-01-24,2,2026,1
41184,485452,1485452,10000,2026-01-19,2,2026,1
41185,137816,1137816,10000,2026-01-20,2,2026,1
41186,108013,1108013,10000,2026-01-22,2,2026,1
41187,440896,1440896,10000,2026-01-09,2,2026,1
41188,328422,1328422,10000,2026-01-23,2,2026,1
41189,197463,1197463,10000,2026-02-16,2,2026,2
41190,154400,1154400,10000,2026-02-20,2,2026,2
41191,370105,1370105,10000,2026-02-08,2,2026,2
41192,962850,1962850,10000,2026-02-05,2,2026,2
41193,682959,1682959,10000,2026-01-20,2,2026,1
41194,135436,1135436,10000,2026-02-09,2,2026,2
41195,763297,1763297,10000,2026-01-12,2,2026,1
41196,35755,1035755,10000,2026-02-07,2,2026,2
41197,483872,1483872,10000,2026-02-19,2,2026,2
41198,244613,1244613,10000,2026-02-03,2,2026,2
41199,80556,1080556,10000,2026-01-21,2,2026,1
41200,397066,1397066,10000,2026-01-26,2,2026,1
41201,329424,1329424,10000,2026-01-15,2,2026,1
41202,245416,1245416,10000,2026-01-26,2,2026,1
41203,189782,1189782,10000,2026-02-09,2,2026,2
41204,62252,1062252,10000,2026-01-07,2,2026,1
41205,665452,1665452,10000,2026-01-22,2,2026,1
41206,37477,1037477,10000,2026-01-20,2,2026,1
41207,575379,1575379,10000,2026-02-20,2,2026,2
41208,784424,1784424,10000,2026-01-16,2,2026,1
41209,149223,1149223,10000,2026-02-04,2,2026,2
41210,748521,1748521,10000,2026-01-13,2,2026,1
41211,922712,1922712,10000,2026-01-11,2,2026,1
41212,276337,1276337,10000,2026-01-20,2,2026,1
41213,363417,1363417,10000,2026-01-05,2,2026,1
41214,316781,1316781,10000,2026-02-19,2,2026,2
41215,176314,1176314,10000,2026-02-18,2,2026,2
41216,930385,1930385,10000,2026-02-09,2,2026,2
41217,573636,1573636,10000,2026-01-30,2,2026,1
41218,910896,1910896,10000,2026-02-03,2,2026,2
41219,156818,1156818,10000,2026-02-20,2,2026,2
41220,399188,1399188,10000,2026-01-16,2,2026,1
41221,623322,1623322,10000,2026-02-03,2,2026,2
41222,418349,1418349,10000,2026-02-16,2,2026,2
41223,367596,1367596,10000,2026-02-06,2,2026,2
41224,506384,1506384,10000,2026-01-05,2,2026,1
41225,114336,1114336,10000,2026-01-05,2,2026,1
41226,464496,1464496,10000,2026-02-05,2,2026,2
41227,436168,1436168,10000,2026-02-26,2,2026,2
41228,441927,1441927,10000,2026-02-04,2,2026,2
41229,163423,1163423,10000,2026-02-12,2,2026,2
41230,629393,1629393,10000,2026-02-07,2,2026,2
41231,670462,1670462,10000,2026-02-26,2,2026,2
41232,999383,1999383,10000,2026-02-11,2,2026,2
41233,199008,1199008,10000,2026-01-29,2,2026,1
41234,13409,1013409,10000,2026-02-07,2,2026,2
41235,879639,1879639,10000,2026-01-10,2,2026,1
41236,947083,1947083,10000,2026-02-01,2,2026,2
41237,29550,1029550,10000,2026-01-09,2,2026,1
41238,485060,1485060,10000,2026-02-20,2,2026,2
41239,490057,1490057,10000,2026-02-16,2,2026,2
41240,951960,1951960,10000,2026-01-08,2,2026,1
41241,892258,1892258,10000,2026-01-26,2,2026,1
41242,760018,1760018,10000,2026-02-03,2,2026,2
41243,235669,1235669,10000,2026-02-20,2,2026,2
41244,228165,1228165,10000,2026-02-12,2,2026,2
41245,504793,1504793,10000,2026-02-07,2,2026,2
41246,420545,1420545,10000,2026-01-08,2,2026,1
41247,557080,1557080,10000,2026-01-24,2,2026,1
41248,700715,1700715,10000,2026-01-16,2,2026,1
41249,706120,1706120,10000,2026-01-24,2,2026,1
41250,233008,1233008,10000,2026-02-21,2,2026,2
41251,812758,1812758,10000,2026-02-10,2,2026,2
41252,186279,1186279,10000,2026-01-08,2,2026,1
41253,578421,1578421,10000,2026-01-27,2,2026,1
41254,738905,1738905,10000,2026-02-17,2,2026,2
41255,110869,1110869,10000,2026-02-08,2,2026,2
41256,688664,1688664,10000,2026-02-13,2,2026,2
41257,448101,1448101,10000,2026-01-10,2,2026,1
41258,2075,1002075,10000,2026-02-03,2,2026,2
41259,151839,1151839,10000,2026-01-01,2,2026,1
41260,584853,1584853,10000,2026-01-18,2,2026,1
41261,193839,1193839,10000,2026-02-07,2,2026,2
41262,40224,1040224,10000,2026-01-01,2,2026,1
41263,702918,1702918,10000,2026-02-05,2,2026,2
41264,502754,1502754,10000,2026-02-22,2,2026,2
41265,393620,1393620,10000,2026-02-11,2,2026,2
41266,947478,1947478,10000,2026-02-27,2,2026,2
41267,369019,1369019,10000,2026-02-18,2,2026,2
41268,429882,1429882,10000,2026-01-09,2,2026,1
41269,796370,1796370,10000,2026-01-03,2,2026,1
41270,112643,1112643,10000,2026-02-21,2,2026,2
41271,322168,1322168,10000,2026-02-16,2,2026,2
41272,61561,1061561,10000,2026-01-25,2,2026,1
41273,354773,1354773,10000,2026-02-25,2,2026,2
41274,76406,1076406,10000,2026-01-04,2,2026,1
41275,870247,1870247,10000,2026-02-26,2,2026,2
41276,75173,1075173,10000,2026-02-23,2,2026,2
41277,560997,1560997,10000,2026-01-05,2,2026,1
41278,715987,1715987,10000,2026-01-30,2,2026,1
41279,8774,1008774,10000,2026-01-22,2,2026,1
41280,848628,1848628,10000,2026-01-31,2,2026,1
41281,278585,1278585,10000,2026-02-10,2,2026,2
41282,412589,1412589,10000,2026-01-24,2,2026,1
41283,965603,1965603,10000,2026-01-15,2,2026,1
41284,842202,1842202,10000,2026-01-19,2,2026,1
41285,4811,1004811,10000,2026-02-17,2,2026,2
41286,429323,1429323,10000,2026-01-25,2,2026,1
41287,256327,1256327,10000,2026-02-03,2,2026,2
41288,743234,1743234,10000,2026-02-21,2,2026,2
41289,69637,1069637,10000,2026-01-01,2,2026,1
41290,973453,1973453,10000,2026-01-07,2,2026,1
41291,518731,1518731,10000,2026-02-13,2,2026,2
41292,416470,1416470,10000,2026-02-09,2,2026,2
41293,480649,1480649,10000,2026-02-20,2,2026,2
41294,651744,1651744,10000,2026-02-04,2,2026,2
41295,215239,1215239,10000,2026-02-27,2,2026,2
41296,32070,1032070,10000,2026-01-04,2,2026,1
41297,155531,1155531,10000,2026-01-29,2,2026,1
41298,896932,1896932,10000,2026-02-14,2,2026,2
41299,177749,1177749,10000,2026-02-16,2,2026,2
41300,314297,1314297,10000,2026-01-26,2,2026,1
41301,439894,1439894,10000,2026-01-20,2,2026,1
41302,510789,1510789,10000,2026-02-25,2,2026,2
41303,118021,1118021,10000,2026-01-15,2,2026,1
41304,208862,1208862,10000,2026-02-15,2,2026,2
41305,961949,1961949,10000,2026-01-06,2,2026,1
41306,639298,1639298,10000,2026-01-28,2,2026,1
41307,953723,1953723,10000,2026-01-14,2,2026,1
41308,873632,1873632,10000,2026-02-24,2,2026,2
41309,556462,1556462,10000,2026-02-19,2,2026,2
41310,966069,1966069,10000,2026-02-08,2,2026,2
41311,648736,1648736,10000,2026-02-19,2,2026,2
41312,789670,1789670,10000,2026-02-12,2,2026,2
41313,229502,1229502,10000,2026-02-27,2,2026,2
41314,228586,1228586,10000,2026-02-12,2,2026,2
41315,533030,1533030,10000,2026-02-28,2,2026,2
41316,15858,1015858,10000,2026-02-28,2,2026,2
41317,504947,1504947,10000,2026-02-11,2,2026,2
41318,709571,1709571,10000,2026-02-14,2,2026,2
41319,285963,1285963,10000,2026-02-19,2,2026,2
41320,280036,1280036,10000,2026-01-03,2,2026,1
41321,477733,1477733,10000,2026-02-17,2,2026,2
41322,261404,1261404,10000,2026-01-21,2,2026,1
41323,699272,1699272,10000,2026-01-12,2,2026,1
41324,374112,1374112,10000,2026-02-08,2,2026,2
41325,399948,1399948,10000,2026-01-30,2,2026,1
41326,91917,1091917,10000,2026-02-15,2,2026,2
41327,25391,1025391,10000,2026-02-03,2,2026,2
41328,93175,1093175,10000,2026-01-31,2,2026,1
41329,56740,1056740,10000,2026-01-02,2,2026,1
41330,389168,1389168,10000,2026-01-12,2,2026,1
41331,194100,1194100,10000,2026-02-21,2,2026,2
41332,637667,1637667,10000,2026-02-01,2,2026,2
41333,137466,1137466,10000,2026-01-21,2,2026,1
41334,447539,1447539,10000,2026-02-12,2,2026,2
41335,659442,1659442,10000,2026-02-19,2,2026,2
41336,70102,1070102,10000,2026-01-19,2,2026,1
41337,605151,1605151,10000,2026-01-05,2,2026,1
41338,110372,1110372,10000,2026-02-10,2,2026,2
41339,347863,1347863,10000,2026-01-02,2,2026,1
41340,180512,1180512,10000,2026-02-15,2,2026,2
41341,774347,1774347,10000,2026-01-02,2,2026,1
41342,398945,1398945,10000,2026-01-28,2,2026,1
41343,146233,1146233,10000,2026-02-21,2,2026,2
41344,937653,1937653,10000,2026-02-20,2,2026,2
41345,742166,1742166,10000,2026-02-08,2,2026,2
41346,781298,1781298,10000,2026-01-25,2,2026,1
41347,999284,1999284,10000,2026-02-22,2,2026,2
41348,964202,1964202,10000,2026-02-25,2,2026,2
41349,733026,1733026,10000,2026-01-14,2,2026,1
41350,150011,1150011,10000,2026-01-17,2,2026,1
41351,50442,1050442,10000,2026-01-08,2,2026,1
41352,877293,1877293,10000,2026-01-19,2,2026,1
41353,243220,1243220,10000,2026-02-08,2,2026,2
41354,276021,1276021,10000,2026-02-10,2,2026,2
41355,790314,1790314,10000,2026-02-25,2,2026,2
41356,159037,1159037,10000,2026-01-10,2,2026,1
41357,988811,1988811,10000,2026-02-25,2,2026,2
41358,981457,1981457,10000,2026-02-01,2,2026,2
41359,701460,1701460,10000,2026-01-18,2,2026,1
41360,79890,1079890,10000,2026-01-02,2,2026,1
41361,571300,1571300,10000,2026-02-03,2,2026,2
41362,688151,1688151,10000,2026-01-13,2,2026,1
41363,82675,1082675,10000,2026-02-11,2,2026,2
41364,839729,1839729,10000,2026-02-25,2,2026,2
41365,431227,1431227,10000,2026-01-24,2,2026,1
41366,79292,1079292,10000,2026-01-20,2,2026,1
41367,52127,1052127,10000,2026-01-06,2,2026,1
41368,914795,1914795,10000,2026-02-08,2,2026,2
41369,641698,1641698,10000,2026-02-25,2,2026,2
41370,350893,1350893,10000,2026-01-25,2,2026,1
41371,391402,1391402,10000,2026-01-24,2,2026,1
41372,197851,1197851,10000,2026-01-07,2,2026,1
41373,400077,1400077,10000,2026-01-05,2,2026,1
41374,443550,1443550,10000,2026-01-30,2,2026,1
41375,896233,1896233,10000,2026-02-23,2,2026,2
41376,380749,1380749,10000,2026-02-18,2,2026,2
41377,806208,1806208,10000,2026-01-26,2,2026,1
41378,425355,1425355,10000,2026-01-08,2,2026,1
41379,646358,1646358,10000,2026-01-27,2,2026,1
41380,133671,1133671,10000,2026-01-07,2,2026,1
